USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
rajasurya         1028 103.3  2.5 537460288 209712   ??  R    11:35AM  61:49.93 /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
rajasurya        15282   0.1  0.3 1949201216  28720   ??  S     4:25PM   0:17.26 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1674 --launch-time-ticks=13995288063 --shared-files --metrics-shmem-handle=1752395122,r,10668509042875252334,18429438394067620850,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710554919926720 --seatbelt-client=331
rajasurya        16496   0.1  0.4 1949201056  33184   ??  S     5:44PM   0:40.49 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1693 --launch-time-ticks=14135987821 --shared-files --metrics-shmem-handle=1752395122,r,6722965600870428947,9176072656152684938,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710572723721851 --seatbelt-client=390
rajasurya        60332   0.1  0.6 1949485216  52480   ??  S     2:58PM   3:46.43 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1061 --launch-time-ticks=8741012804 --shared-files --metrics-shmem-handle=1752395122,r,3284965036483685788,14269560171616795561,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190709980513273283 --seatbelt-client=360
root               324   0.1  0.1 435315152   4384   ??  Ss   11:35AM   2:57.62 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/Support/fseventsd
rajasurya        64503   0.1  0.4 1949414976  35008   ??  S     3:07PM   1:47.77 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1136 --launch-time-ticks=9311674712 --shared-files --metrics-shmem-handle=1752395122,r,1306585005238611224,17242081533358371841,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710050791411958 --seatbelt-client=358
_windowserver      393   0.1  0.1 436267968  12304   ??  Ss   11:35AM  57:07.70 /System/Library/PrivateFrameworks/SkyLight.framework/Resources/WindowServer -daemon
root               395   0.1  0.0 435306544   3488   ??  Ss   11:35AM   0:22.66 /usr/sbin/cfprefsd daemon
rajasurya         5364   0.1  0.6 1949190864  47232   ??  S     4:08PM   0:39.28 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1540 --launch-time-ticks=12934528266 --shared-files --metrics-shmem-handle=1752395122,r,11000147724538304951,14236249944369993869,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710429356318954 --seatbelt-client=331
rajasurya        69140   0.1  0.6 1951661424  50832   ??  S     3:19PM   1:43.42 /Applications/Visual Studio Code.app/Contents/MacOS/Code
rajasurya         8741   0.1  0.7 1949177936  55712   ??  S    11:47AM   0:34.77 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=226 --launch-time-ticks=768436697 --shared-files --metrics-shmem-handle=1752395122,r,10105394817772847529,13205004748869125921,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190709198083329368 --seatbelt-client=309
root               360   0.1  0.1 435398864   4432   ??  Ss   11:35AM   0:01.21 /usr/libexec/xprotectd
_analyticsd        406   0.1  0.1 435353536   6336   ??  Ss   11:35AM   0:12.07 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd
rajasurya        65210   0.1  0.9 1949414576  75824   ??  S     7:03PM   0:25.26 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=2135 --launch-time-ticks=18859541043 --shared-files --metrics-shmem-handle=1752395122,r,3392270925461340597,2350156218809493718,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710986896219109 --seatbelt-client=307
rajasurya        69517   0.1  0.2 1951224688  20192   ??  S     3:19PM   0:36.90 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=/Users/rajasurya/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --cors-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --fetch-schemes=vscode-webview,vscode-file,vscode-remote-resource,vscode-managed-remote-resource --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,9766874116593460391,7633070548864621617,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,7202406566542703733,17975514824679918184,4 --trace-process-track-uuid=3190708994745248135
_gamecontrollerd 65150   0.0  0.0 435305856   4064   ??  Ss    7:03PM   0:00.19 /usr/libexec/gamecontrollerd
rajasurya        65149   0.0  0.0 435301712   3376   ??  S     7:03PM   0:00.09 /usr/libexec/feedbackd
rajasurya        65128   0.0  0.0 435306768   3168   ??  S     7:03PM   0:00.18 /usr/libexec/assessmentagent
rajasurya        63910   0.0  0.1 435385120   4592   ??  S     7:01PM   0:01.46 /usr/libexec/naturallanguaged
rajasurya        63488   0.0  0.7 1949404480  61392   ??  S     7:00PM   0:13.66 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=2119 --launch-time-ticks=18681133869 --shared-files --metrics-shmem-handle=1752395122,r,16322133563038015556,7640588858753541490,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710971903549525 --seatbelt-client=148
root             59868   0.0  0.1 435358096   4880   ??  Ss    6:54PM   0:00.29 /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSODaemon
rajasurya        59867   0.0  0.1 435530720   5664   ??  S     6:54PM   0:00.70 /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSOAgent.app/Contents/MacOS/AppSSOAgent
rajasurya        59612   0.0  0.1 435409984   5920   ??  Ss    6:53PM   0:00.93 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
rajasurya        59572   0.0  0.1 485701952   5440   ??  S     6:53PM   0:00.05 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --reset-own-crash-exception-port-to-system-default --database=/Users/rajasurya/Library/Application Support/Google/Chrome/Crashpad --metrics-dir=/Users/rajasurya/Library/Application Support/Google/Chrome --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=OS X --annotation=prod=Chrome_Mac --annotation=ver=152.0.7977.65 --handshake-fd=5
rajasurya        59570   0.0  0.2 536582160  16192   ??  S     6:53PM   0:28.61 /Users/rajasurya/Applications/Chrome Apps.localized/Monkeytype.app/Contents/MacOS/app_mode_loader
rajasurya        56057   0.0  0.1 436177584   4944   ??  S     6:47PM   0:00.52 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/managedcorespotlightd
rajasurya        56032   0.0  0.1 435344640   4864   ??  S     6:47PM   0:01.67 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
rajasurya        55440   0.0  0.1 435380688   4944   ??  S     6:46PM   0:00.88 /System/Library/PrivateFrameworks/IntelligenceFlowContextRuntime.framework/Versions/A/intelligencecontextd
rajasurya        53778   0.0  0.1 435530448   5344   ??  S     6:43PM   0:00.74 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
rajasurya        53664   0.0  0.0 435344720   4048   ??  S     6:43PM   0:00.20 /usr/libexec/keyboardservicesd
rajasurya        53663   0.0  0.1 435550704   5280   ??  S     6:43PM   0:01.40 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
rajasurya        53601   0.0  0.0 435340576   3408   ??  S     6:43PM   0:00.30 /usr/libexec/inputanalyticsd
rajasurya        53561   0.0  0.1 435380784   4768   ??  S     6:43PM   0:01.35 /System/Library/CoreServices/talagentd
rajasurya        53387   0.0  0.1 435369344   4736   ??  Ss    6:42PM   0:00.29 /System/Library/CoreServices/ControlCenter.app/Contents/XPCServices/ControlCenterHelper.xpc/Contents/MacOS/ControlCenterHelper
rajasurya        53366   0.0  0.1 435369984   4768   ??  S     6:42PM   0:00.52 /usr/libexec/GamePolicyAgent
rajasurya        52697   0.0  0.0 435305200   2160   ??  S     6:41PM   0:00.04 /System/Library/PrivateFrameworks/StorageManagement.framework/Resources/diskspaced
rajasurya        52575   0.0  0.0 435347456   3968   ??  S     6:41PM   0:00.19 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent --launchd
rajasurya        52413   0.0  0.1 435348496   4480   ??  S     6:41PM   0:00.65 /usr/libexec/promotedcontentd
rajasurya        52390   0.0  0.1 435391504   5088   ??  S     6:41PM   0:02.44 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
rajasurya        52364   0.0  0.0 435865056   3808   ??  S     6:41PM   0:00.38 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
root             52365   0.0  0.0 435340288   4032   ??  Ss    6:41PM   0:00.44 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd --system
root             52344   0.0  0.0 435340336   2880   ??  Ss    6:41PM   0:00.62 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
rajasurya        52342   0.0  0.0 435305152   2032   ??  S     6:41PM   0:00.14 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
root             52343   0.0  0.0 435339712   2864   ??  Ss    6:41PM   0:00.75 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
rajasurya        52341   0.0  0.1 435347904   5536   ??  S     6:41PM   0:01.39 /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
rajasurya        52317   0.0  0.0 435344128   3856   ??  Ss    6:41PM   0:00.55 /System/Library/PrivateFrameworks/TrialServer.framework/Versions/A/XPCServices/TrialArchivingService.xpc/Contents/MacOS/TrialArchivingService
rajasurya        52314   0.0  0.1 435340672   4272   ??  S     6:41PM   0:09.02 /usr/libexec/triald
_assetcache      52315   0.0  0.0 435343344   3088   ??  Ss    6:41PM   0:00.26 /usr/libexec/AssetCache/AssetCache
root             52276   0.0  0.0 435340544   4064   ??  Ss    6:41PM   0:14.51 /usr/libexec/triald_system
root             52257   0.0  0.0 435304944   1904   ??  Ss    6:41PM   0:00.81 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
rajasurya        52256   0.0  0.1 435350912   5264   ??  S     6:41PM   0:01.77 /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
rajasurya        52255   0.0  0.1 435352416   8592   ??  S     6:41PM   0:36.64 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
rajasurya        52043   0.0  0.0 435316368   3120   ??  S     6:40PM   0:00.21 /usr/libexec/swcd
rajasurya        52020   0.0  0.4 1949201024  32096   ??  S     6:40PM   0:24.32 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.65/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=7b957337-2777-41c4-9da3-a3c049d841d9 --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1988 --launch-time-ticks=17481897227 --shared-files --metrics-shmem-handle=1752395122,r,3878223280333851087,6863334245303762080,2097152 --field-trial-handle=1718379636,r,3751889532216449349,1173215868710034693,262144 --variations-seed-version=20260902-010033.819000-production --pseudonymization-salt-handle=1935764596,r,5608448436285645687,1084734478086000897,4 --trace-process-track-uuid=3190710849151067306 --seatbelt-client=248
rajasurya        51970   0.0  0.0 435340272   4032   ??  S     6:40PM   0:00.69 /System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
rajasurya        51653   0.0  0.1 435344640   4240   ??  S     6:39PM   0:00.41 cloudphotod
_fpsd            51610   0.0  0.1 410166448   5392   ??  Ss    6:39PM   0:00.31 /System/Library/PrivateFrameworks/CoreADI.framework/adid
rajasurya        51606   0.0  0.1 435346848   4784   ??  S     6:39PM   0:00.59 /System/Library/PrivateFrameworks/CommunicationTrust.framework/Support/communicationtrustd
rajasurya        51585   0.0  0.1 435359552   5504   ??  S     6:39PM   0:01.46 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
rajasurya        51581   0.0  0.1 435357632   4784   ??  S     6:39PM   0:01.36 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
rajasurya        51580   0.0  0.0 435349696   4144   ??  S     6:39PM   0:00.39 /System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
root             51552   0.0  0.0 435305120   2480   ??  Ss    6:39PM   0:00.80 /usr/libexec/usermanagerd -t 15
rajasurya        51536   0.0  0.0 435352432   3440   ??  S     6:39PM   0:00.75 /usr/libexec/secinitd
_biome           49491   0.0  0.0 435340720   4064   ??  Ss    6:36PM   0:00.44 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
rajasurya        48779   0.0  0.1 435369696   4592   ??  S     6:34PM   0:00.57 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
rajasurya        48659   0.0  0.1 435395808   4224   ??  S     6:34PM   0:00.64 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter -L
root             48619   0.0  0.1 435354352   6064   ??  Ss    6:34PM   0:19.37 /usr/libexec/mobileassetd
root             48423   0.0  0.0 435426208   3440   ??  Ss    6:34PM   0:52.63 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANECompilerService.xpc/Contents/MacOS/ANECompilerService
root             48422   0.0  0.0 435358256   3168   ??  Ss    6:34PM   0:00.34 /usr/libexec/aned
rajasurya        48403   0.0  0.1 435358784   5072   ??  S     6:34PM   0:03.96 /usr/libexec/replayd
rajasurya        48227   0.0  0.0 435341952   3632   ??  S     6:34PM   0:00.19 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
rajasurya        48204   0.0  0.0 435340256   3600   ??  S     6:33PM   0:00.16 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
rajasurya        47774   0.0  0.1 435589184   4416   ??  S     6:33PM   0:00.81 /System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
rajasurya        47754   0.0  0.0 435346448   3792   ??  S     6:33PM   0:00.36 /usr/libexec/appleaccountd
rajasurya        44847   0.0  0.1 435352528   4528   ??  Ss    6:28PM   0:01.09 /System/Library/PrivateFrameworks/AppPredictionFoundation.framework/Versions/A/XPCServices/AppPredictionIntentsHelperService.xpc/Contents/MacOS/AppPredictionIntentsHelperService
rajasurya        37007   0.0  0.0 508600880   3456   ??  S     6:15PM   0:01.55 bun run /Users/rajasurya/.claude/skills/gstack/browse/src/terminal-agent.ts
rajasurya        36343   0.0  0.2 485954896  17360   ??  S     6:14PM   0:01.89 /Users/rajasurya/Library/Caches/ms-playwright/chromium_headless_shell-1234/chrome-headless-shell-mac-arm64/chrome-headless-shell --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --use-angle=swiftshader-webgl --use-gl=angle --mute-audio --headless=old --shared-files --field-trial-handle=1718379636,r,1854792324167122901,15513834880227720105,262144 --enable-features=CDPScreenshotNewSurface --disable-features=AutoDeElevate,AvoidUnnecessaryBeforeUnloadCheckSync,BlockOriginHeaderModificationOnRedirect,BoundaryEventDispatchTracksNodeRemoval,DestroyProfileOnBrowserClose,DialMediaRouteProvider,GlobalMediaControls,HttpsUpgrades,LensOverlay,MediaRouter,OptimizationHints,PaintHolding,ThirdPartyStoragePartitioning,Translate,msEdgeUpdateLaunchServicesPreferredVersion,msForceBrowserSignIn --variations-seed-version --pseudonymization-salt-handle=1935764596,r,9910539675413315453,4063130334893350135,4 --trace-process-track-uuid=3190708989122997041
rajasurya        36342   0.0  0.3 486025552  22016   ??  S     6:14PM   0:03.76 /Users/rajasurya/Library/Caches/ms-playwright/chromium_headless_shell-1234/chrome-headless-shell-mac-arm64/chrome-headless-shell --type=gpu-process --disable-breakpad --headless --use-angle=swiftshader-webgl --enable-unsafe-swiftshader --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAGAAQAAAAAAAAAAAAAAAAAAAADgAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAKAAAAAAAAAAoAAAAAAAAAAgAAAAAAAAADAAAAAEAAAAAAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files --field-trial-handle=1718379636,r,1854792324167122901,15513834880227720105,262144 --enable-features=CDPScreenshotNewSurface --disable-features=AutoDeElevate,AvoidUnnecessaryBeforeUnloadCheckSync,BlockOriginHeaderModificationOnRedirect,BoundaryEventDispatchTracksNodeRemoval,DestroyProfileOnBrowserClose,DialMediaRouteProvider,GlobalMediaControls,HttpsUpgrades,LensOverlay,MediaRouter,OptimizationHints,PaintHolding,ThirdPartyStoragePartitioning,Translate,msEdgeUpdateLaunchServicesPreferredVersion,msForceBrowserSignIn --variations-seed-version --pseudonymization-salt-handle=1935764596,r,9910539675413315453,4063130334893350135,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=21
rajasurya        36316   0.0  0.6 486211856  48640   ??  Ss    6:14PM   0:09.45 /Users/rajasurya/Library/Caches/ms-playwright/chromium_headless_shell-1234/chrome-headless-shell-mac-arm64/chrome-headless-shell --disable-field-trial-config --disable-background-networking --disable-background-timer-throttling --disable-backgrounding-occluded-windows --disable-back-forward-cache --disable-breakpad --disable-client-side-phishing-detection --disable-component-extensions-with-background-pages --disable-component-update --no-default-browser-check --disable-default-apps --disable-dev-shm-usage --disable-edgeupdater --disable-extensions --disable-features=AvoidUnnecessaryBeforeUnloadCheckSync,BoundaryEventDispatchTracksNodeRemoval,DestroyProfileOnBrowserClose,DialMediaRouteProvider,GlobalMediaControls,HttpsUpgrades,LensOverlay,MediaRouter,PaintHolding,ThirdPartyStoragePartitioning,BlockOriginHeaderModificationOnRedirect,Translate,AutoDeElevate,OptimizationHints,msForceBrowserSignIn,msEdgeUpdateLaunchServicesPreferredVersion --enable-features=CDPScreenshotNewSurface --allow-pre-commit-input --disable-hang-monitor --disable-ipc-flooding-protection --disable-popup-blocking --disable-prompt-on-repost --disable-renderer-backgrounding --disable-updater-scheduler --force-color-profile=srgb --metrics-recording-only --no-first-run --password-store=basic --use-mock-keychain --no-service-autorun --export-tagged-pdf --disable-search-engine-choice-screen --unsafely-disable-devtools-self-xss-warnings --edge-skip-compat-layer-relaunch --disable-infobars --disable-search-engine-choice-screen --disable-sync --enable-unsafe-swiftshader --headless --hide-scrollbars --mute-audio --blink-settings=primaryHoverType=2,availableHoverTypes=2,primaryPointerType=4,availablePointerTypes=4 --disable-blink-features=AutomationControlled --user-data-dir=/var/folders/b0/p7bjxy7d60l2s5zm1gwbt7xw0000gn/T/playwright_chromiumdev_profile-H2KeQ8 --remote-debugging-pipe --no-startup-window
rajasurya        36296   0.0  0.5 508681888  40784   ??  Ss    6:14PM   0:21.07 bun run /Users/rajasurya/.claude/skills/gstack/browse/src/server.ts
root             29808   0.0  0.0 435342864   3856   ??  Ss    6:04PM   0:01.98 /usr/libexec/audioanalyticsd
rajasurya        23372   0.0  0.6 1890497664  53504   ??  R     5:53PM   7:26.73 /Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/Frameworks/Docker Desktop Helper (Renderer).app/Contents/MacOS/Docker Desktop Helper (Renderer) --type=renderer --user-data-dir=/Users/rajasurya/Library/Application Support/Docker Desktop --standard-schemes=app --enable-sandbox --secure-schemes=app --fetch-schemes=dd --code-cache-schemes=app --app-path=/Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/Resources/app.asar --enable-sandbox --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1788423555039840 --launch-time-ticks=14646569803 --shared-files --field-trial-handle=1718379636,r,1407581832782044814,15068930452748459858,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --desktop-ui-preload-params={"needsBackendErrorsIpcClient":true,"needsPrimaryIpcClient":true} --seatbelt-client=90
rajasurya        22985   0.0  0.0 435341136   2656   ??  S     5:53PM   0:00.09 /System/Library/CoreServices/pbs
rajasurya        22811   0.0  0.1 469224544  10576   ??  S     5:53PM   0:01.39 /Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/Frameworks/Docker Desktop Helper.app/Contents/MacOS/Docker Desktop Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/rajasurya/Library/Application Support/Docker Desktop --standard-schemes=app --enable-sandbox --secure-schemes=app --fetch-schemes=dd --code-cache-schemes=app --shared-files --field-trial-handle=1718379636,r,1407581832782044814,15068930452748459858,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=38
rajasurya        22790   0.0  0.2 469303600  12672   ??  S     5:53PM   0:03.09 /Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/Frameworks/Docker Desktop Helper (GPU).app/Contents/MacOS/Docker Desktop Helper (GPU) --type=gpu-process --user-data-dir=/Users/rajasurya/Library/Application Support/Docker Desktop --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAMAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=1718379636,r,1407581832782044814,15068930452748459858,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=38
